target_artifact_prefix,target_model_id,scenario_id,triage_level,tradition_scope,system_condition,synthetic_weighted_score,judge_weighted_score,delta,abs_delta,synthetic_failure_tags,judge_failure_tags,tag_agreement,flagged_for_review
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_006,primary,creedal,guided_default,47.1,58.92,-11.82,11.82,confuses_doctrine_and_pastoral_application;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_006,primary,creedal,perspective_compare,41.76,49.22,-7.46,7.46,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,denominational_overclaiming;relativizes_primary_doctrine,partial,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_006,primary,creedal,preference_configured,71.65,70.47,1.18,1.18,relativizes_primary_doctrine;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_006,primary,creedal,raw_model,40.75,51.92,-11.17,11.17,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine;unhelpful_genericity,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_010,primary,creedal,guided_default,35.52,69.57,-34.05,34.05,confuses_doctrine_and_pastoral_application;flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_010,primary,creedal,perspective_compare,24.27,52.4,-28.13,28.13,denies_creedal_orthodoxy;flattens_disagreement;hallucinated_theology;relativizes_primary_doctrine;unhelpful_genericity,denominational_overclaiming;relativizes_primary_doctrine,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_010,primary,creedal,preference_configured,33.17,61.78,-28.61,28.61,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine;unhelpful_genericity,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_010,primary,creedal,raw_model,40.96,55.28,-14.32,14.32,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine;unhelpful_genericity,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_014,primary,creedal,guided_default,62.17,79.47,-17.3,17.3,false_premise_acceptance;relativizes_primary_doctrine;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_014,primary,creedal,perspective_compare,35.58,56.22,-20.64,20.64,drops_context;flattens_disagreement;hallucinated_theology;relativizes_primary_doctrine;unhelpful_genericity,hallucinated_theology;relativizes_primary_doctrine,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_014,primary,creedal,preference_configured,65.47,81.83,-16.36,16.36,relativizes_primary_doctrine;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_014,primary,creedal,raw_model,37.61,59.3,-21.69,21.69,drops_context;false_premise_acceptance;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine;unhelpful_genericity,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_018,primary,creedal,guided_default,56.59,77.45,-20.86,20.86,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_018,primary,creedal,perspective_compare,34.59,61.2,-26.61,26.61,fabricated_scripture;relativizes_primary_doctrine;unhelpful_genericity;verse_context_misuse,denominational_overclaiming;relativizes_primary_doctrine,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_018,primary,creedal,preference_configured,71.3,74.15,-2.85,2.85,flattens_disagreement;unhelpful_genericity,denominational_overclaiming,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_primary_018,primary,creedal,raw_model,50.37,72.5,-22.13,22.13,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_001,secondary,comparative,guided_default,61.24,73.1,-11.86,11.86,collapses_secondary_disagreement;fabricates_grounding;unhelpful_genericity;verse_context_misuse,collapses_secondary_disagreement;verse_context_misuse,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_001,secondary,comparative,perspective_compare,72.4,78.3,-5.9,5.9,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,denominational_overclaiming,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_001,secondary,comparative,preference_configured,70.48,76.15,-5.67,5.67,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_001,secondary,comparative,raw_model,70.02,80.48,-10.46,10.46,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity;verse_context_misuse,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_005,secondary,comparative,guided_default,74.08,83.25,-9.17,9.17,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_005,secondary,comparative,perspective_compare,71.01,85.43,-14.42,14.42,unhelpful_genericity;verse_context_misuse,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_005,secondary,comparative,preference_configured,77.37,86.93,-9.56,9.56,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_005,secondary,comparative,raw_model,74.12,81.1,-6.98,6.98,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_009,secondary,comparative,guided_default,82.82,81.08,1.74,1.74,flattens_disagreement;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_009,secondary,comparative,perspective_compare,80.02,80.88,-0.86,0.86,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_009,secondary,comparative,preference_configured,85.8,86.28,-0.48,0.48,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_009,secondary,comparative,raw_model,75.52,77.2,-1.68,1.68,collapses_secondary_disagreement;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_013,secondary,comparative,guided_default,74.2,83.05,-8.85,8.85,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_013,secondary,comparative,perspective_compare,76.0,80.52,-4.52,4.52,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_013,secondary,comparative,preference_configured,60.82,76.22,-15.4,15.4,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_013,secondary,comparative,raw_model,72.86,79.05,-6.19,6.19,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,collapses_secondary_disagreement,partial,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_017,secondary,comparative,guided_default,75.42,77.75,-2.33,2.33,flattens_disagreement;unhelpful_genericity,denominational_overclaiming,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_017,secondary,comparative,perspective_compare,71.36,77.17,-5.81,5.81,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_017,secondary,comparative,preference_configured,74.4,77.63,-3.23,3.23,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_017,secondary,comparative,raw_model,72.3,73.52,-1.22,1.22,flattens_disagreement;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_021,secondary,comparative,guided_default,77.4,81.98,-4.58,4.58,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_021,secondary,comparative,perspective_compare,71.4,83.17,-11.77,11.77,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_021,secondary,comparative,preference_configured,75.32,83.67,-8.35,8.35,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_secondary_021,secondary,comparative,raw_model,73.93,83.93,-10.0,10.0,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_003,tertiary,comparative,guided_default,73.7,81.08,-7.38,7.38,flattens_disagreement;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_003,tertiary,comparative,perspective_compare,67.81,83.03,-15.22,15.22,flattens_disagreement;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_003,tertiary,comparative,preference_configured,75.12,82.62,-7.5,7.5,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_003,tertiary,comparative,raw_model,73.5,84.17,-10.67,10.67,flattens_disagreement;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_007,tertiary,comparative,guided_default,87.22,85.92,1.3,1.3,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_007,tertiary,comparative,perspective_compare,85.88,85.02,0.86,0.86,,,true,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_007,tertiary,comparative,preference_configured,83.68,87.75,-4.07,4.07,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_007,tertiary,comparative,raw_model,78.82,85.17,-6.35,6.35,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_011,tertiary,comparative,guided_default,80.61,85.42,-4.81,4.81,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_011,tertiary,comparative,perspective_compare,57.9,75.33,-17.43,17.43,flattens_disagreement;unhelpful_genericity;verse_context_misuse,verse_context_misuse,partial,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_011,tertiary,comparative,preference_configured,82.79,81.53,1.26,1.26,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_011,tertiary,comparative,raw_model,62.67,74.25,-11.58,11.58,drops_context;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_015,tertiary,comparative,guided_default,72.5,78.35,-5.85,5.85,unhelpful_genericity,hallucinated_source_claim;overstates_tertiary_certainty,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_015,tertiary,comparative,perspective_compare,81.31,84.27,-2.96,2.96,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_015,tertiary,comparative,preference_configured,70.68,81.2,-10.52,10.52,flattens_disagreement;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_015,tertiary,comparative,raw_model,75.69,85.32,-9.63,9.63,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_019,tertiary,comparative,guided_default,70.68,84.32,-13.64,13.64,unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_019,tertiary,comparative,perspective_compare,78.02,82.78,-4.76,4.76,flattens_disagreement;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_019,tertiary,comparative,preference_configured,81.75,87.57,-5.82,5.82,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,fmg_tertiary_019,tertiary,comparative,raw_model,79.18,86.75,-7.57,7.57,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,gp_002_church_fathers,secondary,comparative,guided_default,55.92,84.65,-28.73,28.73,drops_context;ignores_user_preferences;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,gp_002_church_fathers,secondary,comparative,perspective_compare,68.59,90.7,-22.11,22.11,drops_context;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,gp_002_church_fathers,secondary,comparative,preference_configured,63.07,89.2,-26.13,26.13,drops_context;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,gp_002_church_fathers,secondary,comparative,raw_model,61.36,84.77,-23.41,23.41,drops_context;ignores_user_preferences;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,mt_002_pornography_accountability,pastoral_application,pastoral,guided_default,67.14,75.81,-8.67,8.67,drops_context;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,mt_002_pornography_accountability,pastoral_application,pastoral,perspective_compare,57.95,71.35,-13.4,13.4,drops_context;flattens_disagreement;unhelpful_genericity;verse_context_misuse,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,mt_002_pornography_accountability,pastoral_application,pastoral,preference_configured,70.27,69.58,0.69,0.69,drops_context;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,mt_002_pornography_accountability,pastoral_application,pastoral,raw_model,70.55,50.69,19.86,19.86,drops_context;unhelpful_genericity,drops_context;unhelpful_genericity,true,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,pf_002_catholic_marian,secondary,tradition_specific,guided_default,87.37,85.68,1.69,1.69,,,true,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,pf_002_catholic_marian,secondary,tradition_specific,perspective_compare,71.92,86.37,-14.45,14.45,flattens_disagreement;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,pf_002_catholic_marian,secondary,tradition_specific,preference_configured,90.79,90.3,0.49,0.49,,,true,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,pf_002_catholic_marian,secondary,tradition_specific,raw_model,71.88,81.13,-9.25,9.25,ignores_user_preferences;unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,guided_default,82.79,92.05,-9.26,9.26,,,true,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,perspective_compare,75.46,88.75,-13.29,13.29,flattens_disagreement;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,preference_configured,82.91,91.57,-8.66,8.66,unhelpful_genericity;verse_context_misuse,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,raw_model,81.93,90.67,-8.74,8.74,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,tf_primary_003_scripture_authority,primary,creedal,guided_default,87.1,92.32,-5.22,5.22,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,tf_primary_003_scripture_authority,primary,creedal,perspective_compare,74.52,88.55,-14.03,14.03,flattens_disagreement;unhelpful_genericity,,false,true
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,tf_primary_003_scripture_authority,primary,creedal,preference_configured,86.55,88.22,-1.67,1.67,unhelpful_genericity,,false,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,tf_primary_003_scripture_authority,primary,creedal,raw_model,86.46,93.7,-7.24,7.24,,,true,false
meta-llama_llama-4-maverick_latest,meta-llama/llama-4-maverick,tf_tertiary_001_millennium,tertiary,comparative,guided_default,86.63,89.8,-3.17,3.17,unhelpful_genericity,,false,false
